marker_value,marker_type,Comportementale,Désignée,Montrée,Suggérée,total_count,P(Comportementale),P(Désignée),P(Montrée),P(Suggérée),entropy,normalized_entropy
plaire,lemma,1.0,1.0,2.0,3.0,7.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,1.8423709931771086,0.9211854965885543
autant,word,1.0,3.0,1.0,2.0,7.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.2857142857142857,1.8423709931771084,0.9211854965885542
autant,lemma,1.0,3.0,1.0,2.0,7.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.2857142857142857,1.8423709931771084,0.9211854965885542
montrer,lemma,2.0,3.0,2.0,6.0,13.0,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.46153846153846156,1.8339272176418302,0.9169636088209151
agir,lemma,3.0,1.0,1.0,3.0,8.0,0.375,0.125,0.125,0.375,1.811278124459133,0.9056390622295665
grand,word,2.0,8.0,3.0,7.0,20.0,0.1,0.4,0.15,0.35,1.8016094970590273,0.9008047485295136
cas,lemma,1.0,1.0,1.0,3.0,6.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,1.792481250360578,0.896240625180289
part,lemma,2.0,2.0,2.0,6.0,12.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,1.792481250360578,0.896240625180289
cas,word,1.0,1.0,1.0,3.0,6.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,1.792481250360578,0.896240625180289
part,word,2.0,2.0,2.0,6.0,12.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,1.792481250360578,0.896240625180289
nom,word,1.0,1.0,3.0,1.0,6.0,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,1.7924812503605778,0.8962406251802889
-,punctuation,34.0,22.0,39.0,91.0,186.0,0.1827956989247312,0.11827956989247312,0.20967741935483872,0.489247311827957,1.7895823003217888,0.8947911501608944
yeux,word,4.0,2.0,1.0,5.0,12.0,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.4166666666666667,1.7841591278514217,0.8920795639257109
frère,lemma,2.0,2.0,1.0,5.0,10.0,0.2,0.2,0.1,0.5,1.7609640474436812,0.8804820237218406
frère,word,2.0,2.0,1.0,5.0,10.0,0.2,0.2,0.1,0.5,1.7609640474436812,0.8804820237218406
juifs,word,2.0,2.0,1.0,5.0,10.0,0.2,0.2,0.1,0.5,1.7609640474436812,0.8804820237218406
vraiment,lemma,1.0,8.0,8.0,9.0,26.0,0.038461538461538464,0.3076923076923077,0.3076923076923077,0.34615384615384615,1.7570041407187533,0.8785020703593767
vraiment,word,1.0,8.0,8.0,9.0,26.0,0.038461538461538464,0.3076923076923077,0.3076923076923077,0.34615384615384615,1.7570041407187533,0.8785020703593767
filles,word,2.0,1.0,1.0,4.0,8.0,0.25,0.125,0.125,0.5,1.75,0.875
décider,lemma,2.0,1.0,1.0,4.0,8.0,0.25,0.125,0.125,0.5,1.75,0.875
chien,word,1.0,1.0,4.0,2.0,8.0,0.125,0.125,0.5,0.25,1.75,0.875
arrêter,lemma,10.0,1.0,7.0,7.0,25.0,0.4,0.04,0.28,0.28,1.7429661954675215,0.8714830977337608
»,punctuation,22.0,12.0,3.0,23.0,60.0,0.36666666666666664,0.2,0.05,0.38333333333333336,1.7414929604393654,0.8707464802196827
«,punctuation,22.0,12.0,3.0,23.0,60.0,0.36666666666666664,0.2,0.05,0.38333333333333336,1.7414929604393654,0.8707464802196827
petit,word,7.0,5.0,2.0,13.0,27.0,0.25925925925925924,0.18518518518518517,0.07407407407407407,0.48148148148148145,1.7413007886570155,0.8706503943285078
grand,lemma,20.0,17.0,4.0,34.0,75.0,0.26666666666666666,0.22666666666666666,0.05333333333333334,0.4533333333333333,1.73682979980902,0.86841489990451
certain,lemma,4.0,3.0,2.0,10.0,19.0,0.21052631578947367,0.15789473684210525,0.10526315789473684,0.5263157894736842,1.7229712791784755,0.8614856395892377
chien,lemma,1.0,1.0,4.0,4.0,10.0,0.1,0.1,0.4,0.4,1.721928094887362,0.860964047443681
mettre,word,8.0,1.0,3.0,4.0,16.0,0.5,0.0625,0.1875,0.25,1.7028195311147831,0.8514097655573916
gros,word,6.0,4.0,21.0,8.0,39.0,0.15384615384615385,0.10256410256410256,0.5384615384615384,0.20512820512820512,1.7021088628960712,0.8510544314480356
',punctuation,29.0,21.0,114.0,104.0,268.0,0.10820895522388059,0.07835820895522388,0.4253731343283582,0.3880597014925373,1.6895395373290125,0.8447697686645063
vrai,lemma,1.0,4.0,2.0,7.0,14.0,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.5,1.6893917467430877,0.8446958733715438
air,word,5.0,1.0,1.0,3.0,10.0,0.5,0.1,0.1,0.3,1.6854752972273346,0.8427376486136673
servir,lemma,1.0,1.0,5.0,3.0,10.0,0.1,0.1,0.5,0.3,1.6854752972273346,0.8427376486136673
gens,word,4.0,3.0,4.0,14.0,25.0,0.16,0.12,0.16,0.56,1.6815419333359276,0.8407709666679638
gens,lemma,4.0,3.0,4.0,14.0,25.0,0.16,0.12,0.16,0.56,1.6815419333359276,0.8407709666679638
blague,lemma,1.0,4.0,5.0,1.0,11.0,0.09090909090909091,0.36363636363636365,0.45454545454545453,0.09090909090909091,1.6767370300521325,0.8383685150260662
nom,lemma,1.0,1.0,4.0,1.0,7.0,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.14285714285714285,1.6644977792004614,0.8322488896002307
tête,word,4.0,3.0,1.0,9.0,17.0,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.5294117647058824,1.6589797521242051,0.8294898760621026
jeunes,word,2.0,1.0,1.0,5.0,9.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.5555555555555556,1.657742726504889,0.8288713632524445
quelqu,word,2.0,1.0,1.0,5.0,9.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.5555555555555556,1.657742726504889,0.8288713632524445
",",punctuation,83.0,42.0,76.0,261.0,462.0,0.17965367965367965,0.09090909090909091,0.1645021645021645,0.564935064935065,1.6531958797603108,0.8265979398801554
laisser,word,1.0,1.0,5.0,5.0,12.0,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.4166666666666667,1.6500224216483543,0.8250112108241772
beaucoup,word,15.0,18.0,1.0,25.0,59.0,0.2542372881355932,0.3050847457627119,0.01694915254237288,0.423728813559322,1.6494495967439171,0.8247247983719586
beaucoup,lemma,15.0,18.0,1.0,25.0,59.0,0.2542372881355932,0.3050847457627119,0.01694915254237288,0.423728813559322,1.6494495967439171,0.8247247983719586
laisser,lemma,2.0,2.0,11.0,9.0,24.0,0.08333333333333333,0.08333333333333333,0.4583333333333333,0.375,1.6440011333048612,0.8220005666524306
noir,lemma,8.0,2.0,3.0,14.0,27.0,0.2962962962962963,0.07407407407407407,0.1111111111111111,0.5185185185185185,1.6416335610164343,0.8208167805082172
problème,lemma,4.0,2.0,3.0,12.0,21.0,0.19047619047619047,0.09523809523809523,0.14285714285714285,0.5714285714285714,1.6411537317874583,0.8205768658937291
enfants,word,3.0,2.0,3.0,11.0,19.0,0.15789473684210525,0.10526315789473684,0.15789473684210525,0.5789473684210527,1.6393210497942587,0.8196605248971294
tête,lemma,5.0,3.0,1.0,10.0,19.0,0.2631578947368421,0.15789473684210525,0.05263157894736842,0.5263157894736842,1.6382533594712747,0.8191266797356374
vie,word,6.0,8.0,10.0,34.0,58.0,0.10344827586206896,0.13793103448275862,0.1724137931034483,0.5862068965517241,1.6217259510635704,0.8108629755317852
vie,lemma,6.0,8.0,10.0,34.0,58.0,0.10344827586206896,0.13793103448275862,0.1724137931034483,0.5862068965517241,1.6217259510635704,0.8108629755317852
sortir,lemma,1.0,2.0,2.0,7.0,12.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.5833333333333334,1.6140054628542202,0.8070027314271101
œil,lemma,7.0,2.0,1.0,9.0,19.0,0.3684210526315789,0.10526315789473684,0.05263157894736842,0.47368421052631576,1.6068322783181097,0.8034161391590549
enfant,lemma,3.0,4.0,3.0,15.0,25.0,0.12,0.16,0.12,0.6,1.5993308322365363,0.7996654161182681
pays,word,41.0,16.0,2.0,38.0,97.0,0.422680412371134,0.16494845360824742,0.020618556701030927,0.3917525773195876,1.5990790514634403,0.7995395257317202
pays,lemma,41.0,16.0,2.0,38.0,97.0,0.422680412371134,0.16494845360824742,0.020618556701030927,0.3917525773195876,1.5990790514634403,0.7995395257317202
fois,lemma,3.0,2.0,3.0,12.0,20.0,0.15,0.1,0.15,0.6,1.5954618442383217,0.7977309221191609
fois,word,3.0,2.0,3.0,12.0,20.0,0.15,0.1,0.15,0.6,1.5954618442383217,0.7977309221191609
iran,word,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
besoin,word,0.0,1.0,1.0,1.0,3.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
ventre,word,1.0,1.0,1.0,0.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.584962500721156,0.792481250360578
afin,lemma,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
ressembler,lemma,1.0,0.0,1.0,1.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
utiliser,lemma,2.0,2.0,0.0,2.0,6.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
présenter,lemma,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
utilisation,word,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
électrique,word,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
électrique,lemma,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
libertés,word,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
profiter,lemma,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
égard,word,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
utilisation,lemma,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
agace,lemma,1.0,1.0,1.0,0.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.584962500721156,0.792481250360578
égard,lemma,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
engager,lemma,2.0,2.0,0.0,2.0,6.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
endroit,word,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
endroit,lemma,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
loups,word,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
ventre,lemma,1.0,1.0,1.0,0.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.584962500721156,0.792481250360578
jaunes,word,1.0,0.0,1.0,1.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
voie,lemma,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
opposé,word,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
service,lemma,0.0,1.0,1.0,1.0,3.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
service,word,0.0,1.0,1.0,1.0,3.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
film,word,0.0,1.0,1.0,1.0,3.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
voter,lemma,2.0,2.0,0.0,2.0,6.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
afin,word,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
imaginer,lemma,0.0,1.0,1.0,1.0,3.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
plaisanterie,lemma,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
plaisanterie,word,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
noël,lemma,1.0,0.0,1.0,1.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
plaît,word,0.0,1.0,1.0,1.0,3.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
mener,lemma,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
dommage,word,0.0,1.0,1.0,1.0,3.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
système,word,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
noël,word,1.0,0.0,1.0,1.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
sévèrement,lemma,1.0,0.0,1.0,1.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
sévèrement,word,1.0,0.0,1.0,1.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
:,punctuation,3.0,0.0,3.0,3.0,9.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
fasse,word,1.0,1.0,1.0,0.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.584962500721156,0.792481250360578
"""",punctuation,2.0,2.0,2.0,0.0,6.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.584962500721156,0.792481250360578
raconte,word,1.0,0.0,1.0,1.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
billy,word,1.0,0.0,1.0,1.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
profiter,word,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
billy,lemma,1.0,0.0,1.0,1.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
ouvert,word,1.0,0.0,1.0,1.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
gronde,lemma,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
gronde,word,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
gilets,word,1.0,0.0,1.0,1.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
troupeau,lemma,0.0,1.0,1.0,1.0,3.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
royal,lemma,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
iran,lemma,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
choses,word,7.0,5.0,1.0,16.0,29.0,0.2413793103448276,0.1724137931034483,0.034482758620689655,0.5517241379310345,1.5731146182710192,0.7865573091355096
fortement,lemma,4.0,3.0,0.0,3.0,10.0,0.4,0.3,0.0,0.3,1.5709505944546684,0.7854752972273342
ministre,lemma,4.0,3.0,0.0,3.0,10.0,0.4,0.3,0.0,0.3,1.5709505944546684,0.7854752972273342
fortement,word,4.0,3.0,0.0,3.0,10.0,0.4,0.3,0.0,0.3,1.5709505944546684,0.7854752972273342
idée,lemma,1.0,2.0,5.0,10.0,18.0,0.05555555555555555,0.1111111111111111,0.2777777777777778,0.5555555555555556,1.5683182557028439,0.7841591278514219
porter,lemma,10.0,2.0,1.0,5.0,18.0,0.5555555555555556,0.1111111111111111,0.05555555555555555,0.2777777777777778,1.5683182557028439,0.7841591278514219
trouver,lemma,7.0,1.0,3.0,13.0,24.0,0.2916666666666667,0.041666666666666664,0.125,0.5416666666666666,1.5636254885377856,0.7818127442688928
religion,lemma,2.0,0.0,3.0,3.0,8.0,0.25,0.0,0.375,0.375,1.561278124459133,0.7806390622295665
soient,word,2.0,3.0,0.0,3.0,8.0,0.25,0.375,0.0,0.375,1.561278124459133,0.7806390622295665
peu,lemma,9.0,34.0,3.0,12.0,58.0,0.15517241379310345,0.5862068965517241,0.05172413793103448,0.20689655172413793,1.5600930791567151,0.7800465395783576
peu,word,9.0,34.0,3.0,12.0,58.0,0.15517241379310345,0.5862068965517241,0.05172413793103448,0.20689655172413793,1.5600930791567151,0.7800465395783576
religion,word,2.0,0.0,2.0,3.0,7.0,0.2857142857142857,0.0,0.2857142857142857,0.42857142857142855,1.5566567074628228,0.7783283537314114
citoyen,lemma,2.0,3.0,0.0,2.0,7.0,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,1.5566567074628228,0.7783283537314114
livre,word,2.0,0.0,2.0,3.0,7.0,0.2857142857142857,0.0,0.2857142857142857,0.42857142857142855,1.5566567074628228,0.7783283537314114
trump,word,4.0,4.0,0.0,6.0,14.0,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,1.5566567074628228,0.7783283537314114
citoyens,word,2.0,3.0,0.0,2.0,7.0,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,1.5566567074628228,0.7783283537314114
trump,lemma,4.0,4.0,0.0,6.0,14.0,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,1.5566567074628228,0.7783283537314114
s'est,word,3.0,0.0,2.0,2.0,7.0,0.42857142857142855,0.0,0.2857142857142857,0.2857142857142857,1.5566567074628228,0.7783283537314114
réduire,lemma,1.0,1.0,1.0,5.0,8.0,0.125,0.125,0.125,0.625,1.5487949406953985,0.7743974703476992
.,punctuation,16.0,2.0,24.0,50.0,92.0,0.17391304347826086,0.021739130434782608,0.2608695652173913,0.5434782608695652,1.5427803309913175,0.7713901654956588
),punctuation,10.0,4.0,1.0,17.0,32.0,0.3125,0.125,0.03125,0.53125,1.5404328359334565,0.7702164179667282
air,lemma,8.0,1.0,1.0,5.0,15.0,0.5333333333333333,0.06666666666666667,0.06666666666666667,0.3333333333333333,1.5329145639793977,0.7664572819896989
vite,word,3.0,0.0,2.0,4.0,9.0,0.3333333333333333,0.0,0.2222222222222222,0.4444444444444444,1.5304930567574826,0.7652465283787413
vite,lemma,3.0,0.0,2.0,4.0,9.0,0.3333333333333333,0.0,0.2222222222222222,0.4444444444444444,1.5304930567574826,0.7652465283787413
europe,lemma,3.0,2.0,0.0,4.0,9.0,0.3333333333333333,0.2222222222222222,0.0,0.4444444444444444,1.5304930567574826,0.7652465283787413
europe,word,3.0,2.0,0.0,4.0,9.0,0.3333333333333333,0.2222222222222222,0.0,0.4444444444444444,1.5304930567574826,0.7652465283787413
loup,lemma,3.0,2.0,0.0,4.0,9.0,0.3333333333333333,0.2222222222222222,0.0,0.4444444444444444,1.5304930567574826,0.7652465283787413
regarder,lemma,4.0,0.0,3.0,2.0,9.0,0.4444444444444444,0.0,0.3333333333333333,0.2222222222222222,1.5304930567574824,0.7652465283787412
arrêter,word,3.0,0.0,4.0,2.0,9.0,0.3333333333333333,0.0,0.4444444444444444,0.2222222222222222,1.5304930567574824,0.7652465283787412
venir,lemma,6.0,4.0,2.0,19.0,31.0,0.1935483870967742,0.12903225806451613,0.06451612903225806,0.6129032258064516,1.5277318665238087,0.7638659332619043
femmes,word,4.0,3.0,0.0,6.0,13.0,0.3076923076923077,0.23076923076923078,0.0,0.46153846153846156,1.5262349099495225,0.7631174549747612
raconter,lemma,1.0,0.0,2.0,2.0,5.0,0.2,0.0,0.4,0.4,1.5219280948873621,0.7609640474436811
exister,lemma,1.0,2.0,0.0,2.0,5.0,0.2,0.4,0.0,0.4,1.5219280948873621,0.7609640474436811
d'être,word,1.0,0.0,2.0,2.0,5.0,0.2,0.0,0.4,0.4,1.5219280948873621,0.7609640474436811
climatique,lemma,2.0,2.0,0.0,1.0,5.0,0.4,0.4,0.0,0.2,1.5219280948873621,0.7609640474436811
insécurité,word,2.0,1.0,0.0,2.0,5.0,0.4,0.2,0.0,0.4,1.5219280948873621,0.7609640474436811
insécurité,lemma,2.0,1.0,0.0,2.0,5.0,0.4,0.2,0.0,0.4,1.5219280948873621,0.7609640474436811
insulter,word,4.0,4.0,2.0,0.0,10.0,0.4,0.4,0.2,0.0,1.5219280948873621,0.7609640474436811
sujet,word,2.0,1.0,0.0,2.0,5.0,0.4,0.2,0.0,0.4,1.5219280948873621,0.7609640474436811
sujet,lemma,2.0,1.0,0.0,2.0,5.0,0.4,0.2,0.0,0.4,1.5219280948873621,0.7609640474436811
supprimer,lemma,2.0,0.0,1.0,2.0,5.0,0.4,0.0,0.2,0.4,1.5219280948873621,0.7609640474436811
obligés,word,1.0,2.0,0.0,2.0,5.0,0.2,0.4,0.0,0.4,1.5219280948873621,0.7609640474436811
incroyable,word,0.0,2.0,1.0,2.0,5.0,0.0,0.4,0.2,0.4,1.5219280948873621,0.7609640474436811
célébré,word,2.0,1.0,0.0,2.0,5.0,0.4,0.2,0.0,0.4,1.5219280948873621,0.7609640474436811
santé,lemma,3.0,6.0,0.0,6.0,15.0,0.2,0.4,0.0,0.4,1.5219280948873621,0.7609640474436811
santé,word,3.0,6.0,0.0,6.0,15.0,0.2,0.4,0.0,0.4,1.5219280948873621,0.7609640474436811
misère,lemma,2.0,2.0,0.0,1.0,5.0,0.4,0.4,0.0,0.2,1.5219280948873621,0.7609640474436811
dieu,lemma,1.0,2.0,2.0,0.0,5.0,0.2,0.4,0.4,0.0,1.5219280948873621,0.7609640474436811
misère,word,2.0,2.0,0.0,1.0,5.0,0.4,0.4,0.0,0.2,1.5219280948873621,0.7609640474436811
dernier,lemma,4.0,2.0,0.0,4.0,10.0,0.4,0.2,0.0,0.4,1.5219280948873621,0.7609640474436811
rapporter,lemma,0.0,2.0,1.0,2.0,5.0,0.0,0.4,0.2,0.4,1.5219280948873621,0.7609640474436811
ouvrir,lemma,2.0,0.0,1.0,2.0,5.0,0.4,0.0,0.2,0.4,1.5219280948873621,0.7609640474436811
répondre,lemma,2.0,1.0,0.0,2.0,5.0,0.4,0.2,0.0,0.4,1.5219280948873621,0.7609640474436811
féliciter,lemma,1.0,2.0,0.0,2.0,5.0,0.2,0.4,0.0,0.4,1.5219280948873621,0.7609640474436811
question,word,1.0,0.0,2.0,2.0,5.0,0.2,0.0,0.4,0.4,1.5219280948873621,0.7609640474436811
