marker_value,marker_type,Comportementale,Designee,Montree,Suggeree,total_count,P(Comportementale),P(Designee),P(Montree),P(Suggeree),entropy,normalized_entropy
tête,word,2.0,3.0,1.0,7.0,13.0,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.5384615384615384,1.6691803368667308,0.8345901684333654
vouloir,lemma,9.0,7.0,5.0,27.0,48.0,0.1875,0.14583333333333334,0.10416666666666667,0.5625,1.6647039069662708,0.8323519534831354
blague,lemma,1.0,4.0,1.0,1.0,7.0,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.14285714285714285,1.6644977792004614,0.8322488896002307
du,word,36.0,45.0,10.0,99.0,190.0,0.18947368421052632,0.23684210526315788,0.05263157894736842,0.5210526315789473,1.660506788733508,0.830253394366754
fait,word,19.0,18.0,2.0,34.0,73.0,0.2602739726027397,0.2465753424657534,0.0273972602739726,0.4657534246575342,1.6590984029361637,0.8295492014680819
quelqu,word,2.0,1.0,1.0,5.0,9.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.5555555555555556,1.657742726504889,0.8288713632524445
cette,word,16.0,8.0,3.0,28.0,55.0,0.2909090909090909,0.14545454545454545,0.05454545454545454,0.509090909090909,1.6475265258923617,0.8237632629461809
œil,lemma,6.0,2.0,1.0,8.0,17.0,0.35294117647058826,0.11764705882352941,0.058823529411764705,0.47058823529411764,1.6457113704075783,0.8228556852037892
pour,word,46.0,20.0,11.0,84.0,161.0,0.2857142857142857,0.12422360248447205,0.06832298136645963,0.5217391304347826,1.6443900259730269,0.8221950129865134
pour,lemma,46.0,20.0,11.0,84.0,161.0,0.2857142857142857,0.12422360248447205,0.06832298136645963,0.5217391304347826,1.6443900259730269,0.8221950129865134
la,word,151.0,127.0,23.0,310.0,611.0,0.24713584288052373,0.2078559738134206,0.03764320785597381,0.5073649754500819,1.6442224135462633,0.8221112067731317
devoir,lemma,8.0,3.0,3.0,17.0,31.0,0.25806451612903225,0.0967741935483871,0.0967741935483871,0.5483870967741935,1.631723945690659,0.8158619728453295
ces,word,14.0,5.0,3.0,23.0,45.0,0.3111111111111111,0.1111111111111111,0.06666666666666667,0.5111111111111111,1.6316437213359407,0.8158218606679704
mettre,word,6.0,1.0,1.0,4.0,12.0,0.5,0.08333333333333333,0.08333333333333333,0.3333333333333333,1.6258145836939115,0.8129072918469558
être,lemma,175.0,66.0,110.0,464.0,815.0,0.2147239263803681,0.08098159509202454,0.13496932515337423,0.5693251533742332,1.622871332952524,0.811435666476262
j,word,1.0,1.0,6.0,5.0,13.0,0.07692307692307693,0.07692307692307693,0.46153846153846156,0.38461538461538464,1.6143308351592656,0.8071654175796328
jeune,lemma,2.0,1.0,2.0,7.0,12.0,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.5833333333333334,1.6140054628542202,0.8070027314271101
laisser,lemma,1.0,2.0,3.0,8.0,14.0,0.07142857142857142,0.14285714285714285,0.21428571428571427,0.5714285714285714,1.610577243331642,0.805288621665821
un,word,76.0,76.0,17.0,207.0,376.0,0.20212765957446807,0.20212765957446807,0.04521276595744681,0.550531914893617,1.6085153129886982,0.8042576564943491
le,lemma,586.0,375.0,79.0,1145.0,2185.0,0.26819221967963386,0.17162471395881007,0.036155606407322655,0.5240274599542334,1.607306696500924,0.803653348250462
toute,word,2.0,2.0,2.0,9.0,15.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.6,1.6049355947431314,0.8024677973715657
très,lemma,35.0,87.0,4.0,80.0,206.0,0.16990291262135923,0.4223300970873786,0.019417475728155338,0.3883495145631068,1.6000187926060234,0.8000093963030117
très,word,35.0,87.0,4.0,80.0,206.0,0.16990291262135923,0.4223300970873786,0.019417475728155338,0.3883495145631068,1.6000187926060234,0.8000093963030117
s,word,105.0,51.0,3.0,64.0,223.0,0.47085201793721976,0.22869955156950672,0.013452914798206279,0.28699551569506726,1.5989072573299343,0.7994536286649672
qui,word,29.0,17.0,14.0,86.0,146.0,0.19863013698630136,0.11643835616438356,0.0958904109589041,0.589041095890411,1.598522812488632,0.799261406244316
qui,lemma,29.0,17.0,14.0,86.0,146.0,0.19863013698630136,0.11643835616438356,0.0958904109589041,0.589041095890411,1.598522812488632,0.799261406244316
où,lemma,3.0,3.0,2.0,12.0,20.0,0.15,0.15,0.1,0.6,1.5954618442383217,0.7977309221191609
où,word,3.0,3.0,2.0,12.0,20.0,0.15,0.15,0.1,0.6,1.5954618442383217,0.7977309221191609
aller,word,4.0,2.0,1.0,9.0,16.0,0.25,0.125,0.0625,0.5625,1.5919171866886992,0.7959585933443496
de,lemma,415.0,284.0,47.0,833.0,1579.0,0.2628245725142495,0.1798606713109563,0.029765674477517417,0.5275490816972768,1.5894913214302755,0.7947456607151377
électrique,word,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
égard,word,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
électrique,lemma,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
donc,word,1.0,0.0,1.0,1.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
donc,lemma,1.0,0.0,1.0,1.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
:,punctuation,2.0,0.0,2.0,2.0,6.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
sévèrement,lemma,1.0,0.0,1.0,1.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
plaît,word,0.0,1.0,1.0,1.0,3.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
plaisanterie,word,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
sévèrement,word,1.0,0.0,1.0,1.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
plaisanterie,lemma,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
monstre,lemma,1.0,0.0,1.0,1.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
dommage,word,0.0,1.0,1.0,1.0,3.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
dieu,word,1.0,1.0,1.0,0.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.584962500721156,0.792481250360578
employé,lemma,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
engager,lemma,2.0,2.0,0.0,2.0,6.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
employés,word,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
endroit,word,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
endroit,lemma,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
sujet,lemma,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
sujet,word,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
trump,lemma,4.0,4.0,0.0,4.0,12.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
trump,word,4.0,4.0,0.0,4.0,12.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
gilets,word,1.0,0.0,1.0,1.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
utiliser,lemma,2.0,2.0,0.0,2.0,6.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
vague,lemma,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
réveiller,word,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
venir,word,2.0,2.0,0.0,2.0,6.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
utilisation,word,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
utilisation,lemma,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
présenter,lemma,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
sauter,lemma,1.0,0.0,1.0,1.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
film,word,0.0,1.0,1.0,1.0,3.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
mains,word,1.0,0.0,1.0,1.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
gronde,word,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
humanitaire,word,0.0,1.0,1.0,1.0,3.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
viennent,word,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
imaginer,lemma,0.0,1.0,1.0,1.0,3.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
gronde,lemma,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
insécurité,word,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
insécurité,lemma,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
iran,lemma,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
voie,lemma,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
iran,word,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
livre,word,2.0,0.0,2.0,2.0,6.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
loups,word,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
jaunes,word,1.0,0.0,1.0,1.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
gros,lemma,5.0,5.0,0.0,5.0,15.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
royal,lemma,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
égard,lemma,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
billy,lemma,1.0,0.0,1.0,1.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
libertés,word,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
agace,lemma,1.0,1.0,1.0,0.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.584962500721156,0.792481250360578
billy,word,1.0,0.0,1.0,1.0,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.584962500721156,0.792481250360578
opposé,word,1.0,1.0,0.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.584962500721156,0.792481250360578
encore,lemma,1.0,3.0,6.0,12.0,22.0,0.045454545454545456,0.13636363636363635,0.2727272727272727,0.5454545454545454,1.5828765043125572,0.7914382521562786
encore,word,1.0,3.0,6.0,12.0,22.0,0.045454545454545456,0.13636363636363635,0.2727272727272727,0.5454545454545454,1.5828765043125572,0.7914382521562786
de,word,294.0,200.0,29.0,579.0,1102.0,0.26678765880217786,0.18148820326678766,0.02631578947368421,0.5254083484573503,1.5813329471452922,0.7906664735726461
gros,word,5.0,4.0,0.0,4.0,13.0,0.38461538461538464,0.3076923076923077,0.0,0.3076923076923077,1.5766212201074912,0.7883106100537456
autre,word,7.0,1.0,1.0,5.0,14.0,0.5,0.07142857142857142,0.07142857142857142,0.35714285714285715,1.5744174271404585,0.7872087135702293
autre,lemma,18.0,9.0,1.0,26.0,54.0,0.3333333333333333,0.16666666666666666,0.018518518518518517,0.48148148148148145,1.5734169890040088,0.7867084945020044
bien,word,3.0,5.0,22.0,27.0,57.0,0.05263157894736842,0.08771929824561403,0.38596491228070173,0.47368421052631576,1.5722937660062422,0.7861468830031211
est,word,52.0,12.0,58.0,162.0,284.0,0.18309859154929578,0.04225352112676056,0.20422535211267606,0.5704225352112676,1.5713632690233474,0.7856816345116737
donald,word,3.0,3.0,0.0,4.0,10.0,0.3,0.3,0.0,0.4,1.5709505944546684,0.7854752972273342
donald,lemma,3.0,3.0,0.0,4.0,10.0,0.3,0.3,0.0,0.4,1.5709505944546684,0.7854752972273342
le,word,98.0,74.0,14.0,231.0,417.0,0.23501199040767387,0.1774580335731415,0.03357314148681055,0.5539568345323741,1.5700951531670895,0.7850475765835447
les,word,175.0,72.0,16.0,270.0,533.0,0.32833020637898686,0.1350844277673546,0.0300187617260788,0.5065666041275797,1.566553156383513,0.7832765781917564
bien,lemma,3.0,5.0,22.0,28.0,58.0,0.05172413793103448,0.08620689655172414,0.3793103448275862,0.4827586206896552,1.563533384709749,0.7817666923548745
ministre,lemma,3.0,2.0,0.0,3.0,8.0,0.375,0.25,0.0,0.375,1.561278124459133,0.7806390622295665
livre,lemma,2.0,0.0,3.0,3.0,8.0,0.25,0.0,0.375,0.375,1.561278124459133,0.7806390622295665
environnement,lemma,2.0,2.0,0.0,3.0,7.0,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,1.5566567074628228,0.7783283537314114
europe,lemma,2.0,2.0,0.0,3.0,7.0,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,1.5566567074628228,0.7783283537314114
europe,word,2.0,2.0,0.0,3.0,7.0,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,1.5566567074628228,0.7783283537314114
environnement,word,2.0,2.0,0.0,3.0,7.0,0.2857142857142857,0.2857142857142857,0.0,0.42857142857142855,1.5566567074628228,0.7783283537314114
s'est,word,3.0,0.0,2.0,2.0,7.0,0.42857142857142855,0.0,0.2857142857142857,0.2857142857142857,1.5566567074628228,0.7783283537314114
droit,lemma,3.0,1.0,1.0,7.0,12.0,0.25,0.08333333333333333,0.08333333333333333,0.5833333333333334,1.5510981710072647,0.7755490855036323
eux,word,6.0,3.0,1.0,13.0,23.0,0.2608695652173913,0.13043478260869565,0.043478260869565216,0.5652173913043478,1.5509367889994214,0.7754683944997107
ou,word,16.0,9.0,1.0,28.0,54.0,0.2962962962962963,0.16666666666666666,0.018518518518518517,0.5185185185185185,1.5486789312265477,0.7743394656132738
ou,lemma,16.0,9.0,1.0,28.0,54.0,0.2962962962962963,0.16666666666666666,0.018518518518518517,0.5185185185185185,1.5486789312265477,0.7743394656132738
avoir,lemma,293.0,105.0,41.0,517.0,956.0,0.3064853556485356,0.1098326359832636,0.04288702928870293,0.5407949790794979,1.547344053751853,0.7736720268759265
